,Unnamed: 0,customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount
6404,6404,2962,16495,85,25,75,3,1,408
6405,6405,9801,95134,91,33,38,0,2,436
6406,6406,13197,91671,68,17,2,0,2,326
6407,6407,21312,70734,175,4,35,0,2,1200
6408,6408,11077,78011,138,14,42,0,3,619
6409,6409,2346,22932,62,2,97,0,1,297
6410,6410,5786,44784,73,32,35,0,4,395
6411,6411,2530,25143,66,34,38,0,1,8
6412,6412,5329,99839,66,24,12,0,3,468
6413,6413,2450,35136,73,4,44,3,1,554
6414,6414,27929,88105,86,5,26,0,2,412
6415,6415,5173,25471,69,30,69,0,9,331
6416,6416,8208,40646,103,22,6,0,8,494
6417,6417,4766,29177,64,35,20,0,5,307
6418,6418,9320,18643,119,34,41,0,5,571
6419,6419,10307,78358,128,6,75,0,3,614
6420,6420,8277,79780,68,11,58,0,2,326
6421,6421,6369,34498,83,30,72,0,7,398
6422,6422,9368,44980,81,2,27,0,2,333
6423,6423,2810,73858,72,8,59,3,1,422
6424,6424,3873,28142,105,18,50,0,1,701
6425,6425,4718,15680,64,2,29,1,8,260
6426,6426,15190,83382,71,4,64,4,2,839
6427,6427,5272,60260,66,14,84,0,3,328
6428,6428,2682,24823,69,23,66,0,1,229
6429,6429,2219,73155,62,0,83,0,1,297
6430,6430,2345,26304,63,22,93,0,1,302
6431,6431,6674,90513,98,7,24,0,9,931
6432,6432,2810,20371,71,19,14,1,1,340
6433,6433,7998,29066,100,13,51,3,3,844
6434,6434,2127,57311,61,11,6,1,1,31
6435,6435,4035,21359,101,25,5,0,1,484
6436,6436,4815,59438,124,33,55,0,1,562
6437,6437,4940,65985,71,3,47,5,4,42
6438,6438,4362,58842,110,6,74,0,1,528
6439,6439,2675,67837,69,19,17,4,1,430
6440,6440,8388,87123,69,13,87,0,2,118
6441,6441,9244,12081,82,18,18,0,2,548
6442,6442,6904,32612,98,26,31,0,4,1032
6443,6443,13727,68030,126,12,4,0,2,604
6444,6444,8229,37548,109,5,63,0,3,298
6445,6445,3530,56032,108,7,55,0,1,777
6446,6446,6459,24290,82,15,84,0,8,393
6447,6447,5232,41596,66,12,12,0,5,316
6448,6448,2549,31213,65,0,29,0,1,312
6449,6449,3609,58297,97,19,94,5,1,647
6450,6450,5955,44155,83,35,87,0,8,628
6451,6451,9806,54662,87,15,26,0,2,626
6452,6452,13569,20978,70,35,20,0,2,336
6453,6453,5773,52278,73,31,91,0,3,234
6454,6454,2409,55150,66,3,97,0,1,316
6455,6455,12280,88340,102,16,1,0,2,489
6456,6456,6701,56398,85,4,18,0,7,408
6457,6457,6762,40372,85,15,17,0,4,76
6458,6458,9657,99842,131,34,61,0,9,628
6459,6459,20492,27317,102,30,12,0,2,489
6460,6460,6045,82399,77,18,15,3,9,31
6461,6461,14703,69734,71,16,30,1,2,819
6462,6462,21101,61347,106,27,66,0,2,604
6463,6463,3758,58300,94,25,55,0,1,24
6464,6464,6943,97615,76,4,43,5,2,547
6465,6465,4254,11904,61,34,11,2,3,292
6466,6466,18708,97987,77,10,36,1,2,554
6467,6467,8048,57286,116,24,90,0,9,1339
6468,6468,8715,69358,84,33,20,0,2,604
6469,6469,8007,66759,112,12,93,0,3,537
6470,6470,35013,24566,133,1,85,0,2,532
6471,6471,8869,61150,119,12,57,0,4,571
6472,6472,27890,46546,99,9,64,0,2,319
6473,6473,4836,16450,128,6,81,0,1,871
6474,6474,4433,63957,65,7,22,0,6,312
6475,6475,10114,74001,84,16,0,0,2,224
6476,6476,10517,46707,133,7,9,0,8,80
6477,6477,10255,68736,102,17,77,0,2,734
6478,6478,11618,27750,297,28,25,1,1,1425
6479,6479,2580,46900,66,13,59,0,1,316
6480,6480,31316,42522,132,3,85,0,2,909
6481,6481,23187,58466,66,7,79,1,2,316
6482,6482,9416,67416,86,9,83,1,2,412
6483,6483,2517,55245,69,2,71,0,1,42
6484,6484,5252,11333,74,29,62,1,3,532
6485,6485,25464,13663,97,1,66,0,2,465
6486,6486,3895,35970,98,29,81,0,1,470
6487,6487,3560,76769,88,6,91,0,1,170
6488,6488,2248,24910,63,7,63,1,1,347
6489,6489,5600,63621,70,8,48,0,5,444
6490,6490,7857,85067,65,34,51,0,2,256
6491,6491,8828,86721,111,33,10,0,3,532
6492,6492,5166,80797,64,21,47,0,9,300
6493,6493,3034,17308,82,10,86,0,1,874
6494,6494,7720,67332,192,30,10,0,1,921
6495,6495,8649,43383,109,7,60,0,8,757
6496,6496,5090,93018,63,5,90,0,3,135
6497,6497,4250,65777,61,17,1,1,7,292
6498,6498,8435,64692,70,17,80,0,2,336
6499,6499,24127,14072,71,13,3,0,2,511
6500,6500,5511,36267,69,21,1,0,8,263
6501,6501,6751,54615,95,14,78,0,9,456
6502,6502,3508,20978,98,19,96,1,1,1176
6503,6503,9657,31772,131,34,61,0,9,628
6504,6504,5141,60277,65,32,19,0,7,146
6505,6505,12298,17101,113,1,88,0,2,542
6506,6506,6290,14428,95,11,23,0,5,684
6507,6507,8605,47589,109,35,44,1,7,110
6508,6508,8382,19683,117,17,41,1,9,561
6509,6509,2608,61567,65,35,78,0,1,39
6510,6510,19927,51352,66,21,87,3,2,95
6511,6511,2860,27907,74,3,38,1,1,406
6512,6512,8491,62076,71,25,82,0,2,227
6513,6513,6866,49481,64,18,59,0,2,40
6514,6514,22337,54278,130,9,43,0,2,1376
6515,6515,9392,20466,88,4,52,0,2,851
6516,6516,3173,96652,101,34,52,4,1,484
6517,6517,4013,15413,106,4,67,0,1,508
6518,6518,5996,33195,83,5,59,0,9,398
6519,6519,4389,26676,112,7,96,0,1,537
6520,6520,8033,70311,66,18,15,0,2,341
6521,6521,7511,86454,70,9,96,0,2,340
6522,6522,8061,57293,102,22,87,1,7,347
6523,6523,14131,28327,185,2,26,0,3,888
6524,6524,5385,29664,71,1,69,0,3,340
6525,6525,2227,27972,61,7,38,0,1,292
6526,6526,2199,47321,64,21,5,0,1,685
6527,6527,11660,21506,151,11,42,0,4,826
6528,6528,3910,58713,98,8,4,0,1,470
6529,6529,2305,57188,63,33,34,0,1,327
6530,6530,4361,79583,109,12,76,2,1,523
6531,6531,3237,60097,82,11,62,0,1,278
6532,6532,5181,97131,64,5,80,0,6,307
6533,6533,6480,42846,81,14,42,0,4,286
6534,6534,2700,79292,67,18,58,0,1,55
6535,6535,35692,97311,102,10,90,0,2,1123
6536,6536,2357,54154,64,25,80,0,1,199
6537,6537,2590,25981,65,33,38,0,1,77
6538,6538,2897,54337,72,27,7,0,1,345
6539,6539,13891,42305,117,10,62,0,2,561
6540,6540,6608,21616,93,4,41,0,7,944
6541,6541,3074,24735,104,25,33,3,1,748
6542,6542,6207,49419,77,3,34,0,4,203
6543,6543,9877,67752,131,4,40,4,9,168
6544,6544,8415,93968,62,8,98,0,2,446
6545,6545,5409,43368,62,1,9,5,2,297
6546,6546,37243,53602,115,15,60,0,2,295
6547,6547,4483,32983,113,25,59,0,1,466
6548,6548,8470,16003,113,34,5,0,8,619
6549,6549,18544,34087,235,12,49,0,6,889
6550,6550,2444,48473,63,1,73,0,1,302
6551,6551,8487,95613,74,7,93,0,2,426
6552,6552,2129,79271,61,13,81,1,1,292
6553,6553,3808,94903,94,3,38,0,1,451
6554,6554,8207,40420,104,2,10,0,7,499
6555,6555,3985,77739,98,31,61,0,1,428
6556,6556,6837,90750,170,30,47,0,1,746
6557,6557,16484,91354,68,30,26,0,2,361
6558,6558,3011,39010,78,27,99,2,1,374
6559,6559,6745,64216,192,10,27,0,1,1921
6560,6560,10479,78435,130,11,19,0,4,553
6561,6561,18704,64929,240,13,11,3,8,1261
6562,6562,4558,14665,61,6,82,0,3,292
6563,6563,11836,65281,119,9,74,0,2,856
6564,6564,3300,66370,92,3,9,0,1,711
6565,6565,4821,22570,136,28,87,0,1,652
6566,6566,7222,62780,68,5,36,0,2,350
6567,6567,2275,60831,64,23,66,0,1,460
6568,6568,9868,11890,99,25,23,0,2,712
6569,6569,8769,49665,74,5,51,0,2,355
6570,6570,8936,18141,116,2,87,0,3,722
6571,6571,2613,57099,67,20,37,0,1,67
6572,6572,4834,38713,66,31,69,4,6,316
6573,6573,8355,49564,105,31,29,0,5,661
6574,6574,5040,46072,64,0,61,0,4,25
6575,6575,4564,12626,69,31,15,4,3,331
6576,6576,21892,58149,61,5,90,0,2,292
6577,6577,5288,42621,66,8,3,0,3,316
6578,6578,4315,89797,106,19,8,0,1,70
6579,6579,6611,49522,95,15,37,0,3,564
6580,6580,4170,29462,107,20,23,0,1,513
6581,6581,32098,31503,105,17,74,3,2,504
6582,6582,3410,59662,85,6,76,0,1,10
6583,6583,3095,53588,77,10,71,0,1,369
6584,6584,3788,48887,95,26,25,0,1,456
6585,6585,7803,84417,98,5,32,0,7,139
6586,6586,13372,14112,74,18,58,0,2,811
6587,6587,5375,69050,67,17,38,0,3,334
6588,6588,9654,67772,82,29,27,0,2,502
6589,6589,5595,74454,71,25,29,0,3,340
6590,6590,2395,21986,63,1,9,0,1,333
6591,6591,2287,69024,61,27,32,5,1,238
6592,6592,2272,16618,62,0,40,0,1,219
6593,6593,2552,35149,64,26,33,0,1,120
6594,6594,9095,37937,116,11,42,0,5,556
6595,6595,2269,53384,68,22,43,0,1,542
6596,6596,34243,51255,122,12,0,0,2,421
6597,6597,2831,17752,77,26,87,0,1,369
6598,6598,4897,30503,63,32,57,3,5,257
6599,6599,2584,60942,64,11,56,0,1,288
6600,6600,8482,29628,106,29,45,0,9,763
6601,6601,7880,23129,70,10,74,0,2,491
6602,6602,16887,53262,62,11,18,4,2,223
6603,6603,2444,39986,71,8,59,1,1,244
6604,6604,2312,16143,62,3,73,1,1,32
6605,6605,2866,26924,73,12,80,0,1,262
6606,6606,11836,21663,119,20,74,0,2,856
6607,6607,2435,43721,61,5,84,0,1,292
6608,6608,7271,20545,70,23,86,0,2,336
6609,6609,16045,58317,65,10,10,0,2,163
6610,6610,5598,14174,72,1,62,0,8,345
6611,6611,5163,35577,130,1,6,0,1,574
6612,6612,7919,82877,99,8,89,1,3,22
6613,6613,12208,21331,103,18,84,0,2,419
6614,6614,2649,36283,68,14,63,1,1,291
6615,6615,4656,40881,128,22,37,0,1,1548
6616,6616,6159,97658,76,7,82,1,3,364
6617,6617,4395,28719,110,0,17,0,1,792
6618,6618,10633,80046,132,11,42,0,4,260
6619,6619,5396,40308,136,4,69,0,1,652
6620,6620,10517,46707,133,7,9,0,8,80
6621,6621,7611,90252,95,1,77,0,7,122
6622,6622,9050,63800,113,9,43,0,4,542
6623,6623,13037,28582,112,27,24,0,2,537
6624,6624,9935,34831,124,4,34,0,3,595
6625,6625,6259,96651,83,8,78,0,4,254
6626,6626,3903,39527,104,25,87,0,1,499
6627,6627,3980,92539,101,10,61,0,1,707
6628,6628,9775,55632,123,35,98,0,7,478
6629,6629,5678,96980,76,8,44,0,3,364
6630,6630,13448,43720,117,5,90,1,2,561
6631,6631,4424,37800,112,0,77,0,1,662
6632,6632,6274,44459,67,23,39,1,2,431
6633,6633,21914,77311,181,18,36,0,2,113
6634,6634,21235,89745,86,29,45,0,2,568
6635,6635,4962,23300,63,3,35,1,4,339
6636,6636,2747,62338,80,12,14,0,1,576
6637,6637,8349,45428,109,2,46,1,3,487
6638,6638,16798,55269,71,32,15,0,2,340
6639,6639,4778,20913,73,2,17,0,9,350
6640,6640,4686,32646,119,25,84,0,1,464
6641,6641,7462,70263,93,30,66,0,5,7
6642,6642,4895,54495,61,7,3,0,8,182
6643,6643,22620,49564,193,22,82,0,2,286
6644,6644,4770,12964,65,2,37,0,4,362
6645,6645,2311,24400,62,13,25,0,1,297
6646,6646,2434,96045,61,24,35,0,1,8
6647,6647,6111,22944,80,26,83,0,5,488
6648,6648,7249,37751,93,15,42,0,3,56
6649,6649,8663,93485,72,31,40,0,2,127
6650,6650,4715,49677,65,19,56,0,3,308
6651,6651,5638,74286,70,27,0,0,3,277
6652,6652,16922,93836,139,1,19,0,2,497
6653,6653,2540,37125,63,29,78,0,1,290
6654,6654,7119,28227,62,14,24,0,2,551
6655,6655,2897,41046,85,4,45,0,1,612
6656,6656,3636,25407,98,2,88,0,1,284
6657,6657,14255,31027,124,4,66,0,2,597
6658,6658,7432,58839,65,4,65,3,2,18
6659,6659,6104,84822,76,5,13,0,5,219
6660,6660,5301,20269,66,14,79,0,3,475
6661,6661,6776,81521,96,0,38,0,3,818
6662,6662,2473,13449,68,28,13,0,1,326
6663,6663,2357,25064,62,17,34,0,1,297
6664,6664,4595,76357,117,18,96,1,1,4
6665,6665,8804,48990,74,3,20,0,2,355
6666,6666,8209,68022,103,3,26,0,3,494
6667,6667,5406,21855,74,21,49,1,6,355
6668,6668,4638,39201,71,33,48,3,7,143
6669,6669,7897,41217,72,8,54,0,2,518
6670,6670,5601,11920,74,20,27,0,7,355
6671,6671,5635,20303,71,24,84,0,3,340
6672,6672,6558,19508,61,22,59,0,2,292
6673,6673,4334,23904,123,1,67,3,1,590
6674,6674,3371,86689,85,3,72,0,1,408
6675,6675,4868,31447,121,12,16,0,1,580
6676,6676,4549,75278,62,12,53,0,3,639
6677,6677,16525,24414,104,34,80,0,2,499
6678,6678,3954,18375,103,8,50,0,1,535
6679,6679,4111,65085,103,20,55,0,1,480
6680,6680,5358,40833,69,13,84,0,6,294
6681,6681,8896,26201,112,4,48,0,8,168
6682,6682,5124,14465,135,30,50,1,1,944
6683,6683,8879,52583,113,12,59,0,7,528
6684,6684,8646,64125,108,3,44,0,3,369
6685,6685,3757,36633,96,20,61,1,1,460
6686,6686,5290,27179,66,8,91,0,9,344
6687,6687,9591,54538,119,32,63,0,6,507
6688,6688,7379,61584,61,18,93,0,2,205
6689,6689,9075,37722,116,8,23,0,8,158
6690,6690,15925,34455,135,8,69,0,2,648
6691,6691,7176,27071,183,1,85,0,1,878
6692,6692,5229,18129,69,21,56,0,5,364
6693,6693,11726,40564,97,0,36,0,2,85
6694,6694,4307,31242,62,27,14,0,3,434
6695,6695,8044,71391,67,29,39,0,2,284
6696,6696,10864,95579,67,19,78,0,2,308
6697,6697,3712,73205,92,9,18,0,1,37
6698,6698,2641,29305,66,1,38,0,1,475
6699,6699,22235,80355,187,24,92,1,2,897
6700,6700,22261,50398,71,18,51,0,2,339
6701,6701,8544,28224,109,13,13,0,8,523
6702,6702,2842,92629,72,22,1,3,1,60
6703,6703,2878,79189,71,11,79,0,1,56
6704,6704,16045,38906,65,10,10,0,2,163
6705,6705,5073,57709,125,10,26,0,1,600
6706,6706,2331,27398,68,4,39,1,1,326
6707,6707,8355,57074,105,28,19,0,3,80
6708,6708,6326,55513,87,2,41,0,3,417
6709,6709,7813,25859,74,0,44,0,2,355
6710,6710,3995,72545,119,19,98,0,1,856
6711,6711,12302,43817,62,25,12,1,2,245
6712,6712,7506,49561,193,4,35,0,1,926
6713,6713,6857,53042,101,31,1,0,3,1021
6714,6714,5357,53546,82,7,77,0,7,393
6715,6715,2584,22562,65,14,81,5,1,312
6716,6716,5074,51659,64,4,37,0,3,307
6717,6717,10492,72297,87,17,37,2,2,109
6718,6718,27789,33806,89,32,59,0,2,395
6719,6719,3560,76769,88,6,91,0,1,170
6720,6720,10083,11828,90,18,84,0,2,571
6721,6721,2491,36631,62,30,77,0,1,67
6722,6722,7396,41045,64,9,28,1,2,394
6723,6723,5254,34476,67,23,49,1,3,5
6724,6724,66025,33481,188,28,46,0,2,1194
6725,6725,35944,83619,114,33,55,0,2,820
6726,6726,2628,83838,65,1,74,0,1,281
6727,6727,4650,28215,65,15,26,0,3,468
6728,6728,4978,28695,64,17,87,0,4,221
6729,6729,2839,27083,73,15,58,1,1,525
6730,6730,7815,38953,112,27,46,0,4,574
6731,6731,2188,22751,67,29,49,1,1,321
6732,6732,22332,49078,97,10,3,0,2,484
6733,6733,2659,42304,87,4,4,3,1,420
6734,6734,3133,58850,78,20,26,0,1,143
6735,6735,15144,30713,62,6,44,1,2,307
6736,6736,2510,53204,73,29,38,0,1,525
6737,6737,4980,21135,130,14,59,0,1,678
6738,6738,4277,75921,106,32,4,0,1,609
6739,6739,4139,35945,105,14,25,0,1,756
6740,6740,7865,75490,97,33,20,0,7,43
6741,6741,4748,34107,70,8,74,0,3,504
6742,6742,10408,20228,101,18,43,0,2,523
6743,6743,3567,12272,102,28,11,0,1,660
6744,6744,6285,51044,90,4,63,0,7,432
6745,6745,4737,28803,130,0,93,0,1,23
6746,6746,4787,12491,67,16,45,0,5,321
6747,6747,3383,14303,97,23,38,0,1,698
6748,6748,30141,19777,103,9,72,0,2,1060
6749,6749,8257,23815,73,4,47,0,2,424
6750,6750,5380,55350,67,0,13,0,9,321
6751,6751,3309,72140,87,22,66,2,1,417
6752,6752,2700,89362,67,8,72,0,1,116
6753,6753,6674,88439,189,23,14,0,1,1737
6754,6754,3536,28248,90,25,89,0,1,634
6755,6755,4364,44804,114,15,13,0,1,778
6756,6756,5615,19949,74,0,99,1,3,355
6757,6757,9333,89513,116,5,12,0,6,232
6758,6758,3265,25820,82,10,69,0,1,393
6759,6759,1898,72059,67,15,91,3,1,413
6760,6760,3605,21585,92,35,61,0,1,441
6761,6761,4915,99553,70,13,48,0,9,504
6762,6762,3528,31278,92,24,95,4,1,441
6763,6763,14131,28327,185,29,26,0,3,888
6764,6764,4772,20993,133,8,90,0,1,638
6765,6765,9657,20300,131,34,61,0,9,628
6766,6766,11140,27679,150,30,28,0,3,722
6767,6767,2750,34200,70,27,15,0,1,167
6768,6768,2843,67952,71,16,0,0,1,167
6769,6769,5123,72096,64,24,92,0,5,252
6770,6770,5279,92589,65,29,20,0,9,312
6771,6771,4198,39913,106,16,61,0,1,344
6772,6772,6243,57734,78,2,64,0,3,374
6773,6773,18073,64620,76,24,32,1,2,364
6774,6774,3600,25147,101,7,54,0,1,694
6775,6775,3508,80144,97,19,18,0,1,698
6776,6776,8759,28280,116,7,55,0,9,556
6777,6777,5584,19724,72,20,49,0,4,345
6778,6778,6817,43947,61,33,43,4,2,291
6779,6779,25674,66550,107,5,0,1,2,513
6780,6780,8586,38676,72,24,33,0,2,146
6781,6781,4080,57283,106,9,85,1,1,337
6782,6782,7147,87454,89,30,88,0,6,60
6783,6783,7317,24083,63,22,2,1,2,340
6784,6784,9269,27849,119,24,94,0,3,571
6785,6785,4122,24732,107,18,44,0,1,72
6786,6786,31161,30916,112,7,65,0,2,200
6787,6787,26134,91107,111,1,72,0,2,673
6788,6788,10340,40882,89,6,17,0,2,393
6789,6789,9807,27597,135,7,48,1,4,970
6790,6790,8104,58172,67,8,62,0,2,141
6791,6791,5970,64008,85,15,66,0,5,372
6792,6792,3774,66457,95,2,76,0,1,456
6793,6793,5006,73687,71,16,4,0,5,358
6794,6794,6650,99494,83,11,65,0,3,398
6795,6795,12521,39007,105,29,16,0,2,1023
6796,6796,2227,27972,61,7,38,0,1,292
6797,6797,3465,48744,86,3,59,0,1,412
6798,6798,17666,94513,74,6,92,0,2,355
6799,6799,4836,39310,61,5,89,0,3,93
6800,6800,22056,66851,92,10,70,2,2,408
6801,6801,3615,75347,95,16,1,0,1,684
6802,6802,3438,55910,86,4,3,0,1,324
6803,6803,4558,58553,62,13,21,0,8,446
6804,6804,5285,16780,73,1,44,0,4,392
6805,6805,14019,31739,71,10,29,0,2,469
6806,6806,5452,17723,72,3,40,0,3,345
6807,6807,2767,58279,72,27,60,0,1,22
6808,6808,16468,18325,63,4,52,0,2,685
6809,6809,21991,80807,109,1,73,0,2,132
6810,6810,33053,44246,122,1,18,3,2,585
6811,6811,6005,26876,76,17,72,0,8,364
6812,6812,19338,22784,70,11,68,0,2,224
6813,6813,5531,50097,71,25,81,0,5,17
6814,6814,13770,59207,116,23,21,0,2,556
6815,6815,5313,80928,79,4,78,0,4,568
6816,6816,7903,35406,69,13,15,4,2,67
6817,6817,2843,20202,81,23,60,0,1,583
6818,6818,2786,94310,70,1,76,4,1,430
6819,6819,2656,57117,67,6,29,0,1,321
6820,6820,8667,31354,109,11,23,0,9,527
6821,6821,8692,97768,72,22,14,0,2,151
6822,6822,7294,76407,91,22,85,0,9,436
6823,6823,6969,27604,92,20,45,1,9,441
6824,6824,13447,26708,122,10,24,0,2,585
6825,6825,2713,71743,74,35,77,0,1,299
6826,6826,3873,28142,105,18,50,0,1,701
6827,6827,21776,56044,182,27,32,0,2,952
6828,6828,3979,96413,99,3,78,0,1,560
6829,6829,21159,62097,108,15,17,0,2,777
6830,6830,7486,97899,95,29,73,3,7,3
6831,6831,18065,64722,234,11,26,0,7,1135
6832,6832,2504,88264,62,8,34,0,1,297
6833,6833,2605,60252,65,10,8,0,1,182
6834,6834,9492,57734,132,9,85,0,6,633
6835,6835,20380,33175,66,31,76,0,2,84
6836,6836,2591,56701,65,34,36,0,1,333
6837,6837,4244,34220,109,23,71,1,1,523
6838,6838,2237,88580,61,19,44,0,1,292
6839,6839,3708,23393,95,26,37,0,1,456
6840,6840,5515,75963,69,4,23,0,7,102
6841,6841,3794,19794,105,1,78,0,1,504
6842,6842,2725,81605,67,7,74,0,1,424
6843,6843,4067,28466,102,33,91,0,1,371
6844,6844,6364,41986,84,25,31,2,5,430
6845,6845,42937,64937,122,27,43,0,2,328
6846,6846,12981,39843,109,5,97,1,2,523
6847,6847,2930,33663,73,29,71,0,1,350
6848,6848,6021,18093,168,3,46,0,1,1476
6849,6849,11981,21514,62,0,59,0,2,257
6850,6850,5380,55350,67,0,13,0,9,321
6851,6851,4984,86305,62,22,99,0,5,80
6852,6852,3286,60934,82,1,64,0,1,393
6853,6853,17569,41463,74,2,78,0,2,355
6854,6854,8356,16201,118,5,29,0,7,153
6855,6855,5340,58493,67,13,53,0,4,321
6856,6856,6388,26436,83,0,10,0,5,398
6857,6857,6944,11393,68,24,31,0,2,489
6858,6858,4566,69200,66,27,28,0,3,475
6859,6859,35850,17588,192,24,92,0,2,1382
6860,6860,2467,23845,61,33,34,0,1,292
6861,6861,2387,27592,62,6,29,0,1,297
6862,6862,2903,67763,73,17,69,1,1,59
6863,6863,5217,39854,66,6,4,0,7,261
6864,6864,7495,99957,106,23,45,0,5,763
6865,6865,6186,88375,77,23,11,0,3,0
6866,6866,6369,34498,83,30,72,0,7,398
6867,6867,8012,98567,107,17,39,0,5,513
6868,6868,16468,82545,63,4,52,0,2,685
6869,6869,5717,68342,72,33,39,0,5,148
6870,6870,12234,42999,117,1,68,0,2,930
6871,6871,6503,22081,84,1,9,0,6,451
6872,6872,8334,49851,69,27,85,1,2,331
6873,6873,7451,26239,65,11,39,0,2,312
6874,6874,2644,90443,66,11,15,0,1,235
6875,6875,6135,43579,77,12,17,0,8,452
6876,6876,2354,26184,62,1,92,0,1,297
6877,6877,7809,99789,111,29,60,0,3,532
6878,6878,15415,89464,194,17,40,1,3,1067
6879,6879,4513,34558,113,32,24,0,1,376
6880,6880,7413,31211,106,7,44,0,4,508
6881,6881,30909,57659,111,24,31,0,2,756
6882,6882,8209,68022,103,3,26,0,3,494
6883,6883,5528,36088,72,16,31,0,9,345
6884,6884,7901,99711,98,24,24,0,7,11
6885,6885,5499,88768,68,17,77,0,7,326
6886,6886,5633,37595,70,2,22,0,9,501
6887,6887,8008,63775,100,29,3,0,3,462
6888,6888,7519,96306,95,12,17,1,6,185
6889,6889,6583,78493,97,22,5,0,3,465
6890,6890,9198,31562,115,14,6,0,3,552
6891,6891,3065,22985,77,4,65,0,1,458
6892,6892,2689,26554,68,18,86,1,1,391
6893,6893,4758,92324,119,5,46,2,1,603
6894,6894,11895,88218,99,9,25,0,2,50
6895,6895,3230,62873,81,0,41,0,1,207
6896,6896,9546,15406,124,13,40,0,3,892
6897,6897,5926,23091,96,28,90,5,5,460
6898,6898,2764,31591,72,17,65,4,1,240
6899,6899,21920,60180,183,14,70,0,2,988
6900,6900,2831,70037,70,6,61,0,1,409
6901,6901,4270,10858,122,27,2,0,1,725
6902,6902,6240,68332,79,23,21,3,8,379
6903,6903,7601,47519,96,21,2,0,4,245
6904,6904,5592,71811,71,17,48,0,6,29
6905,6905,7780,91942,70,29,93,0,2,504
6906,6906,17651,22510,95,19,48,0,2,456
6907,6907,5074,51659,64,19,37,0,3,307
6908,6908,2241,12413,63,5,7,0,1,453
6909,6909,2864,67153,83,17,30,0,1,825
6910,6910,5556,97424,68,25,13,0,5,230
6911,6911,7582,64801,64,23,19,0,2,268
6912,6912,2609,58139,65,29,77,1,1,33
6913,6913,5256,77693,65,30,15,0,7,225
6914,6914,13333,75634,110,13,52,0,2,432
6915,6915,9095,65103,115,2,41,0,3,552
6916,6916,8837,62277,113,9,68,0,8,249
6917,6917,3355,46644,84,34,19,0,1,150
6918,6918,5866,75952,73,5,17,0,3,350
6919,6919,8661,85470,109,23,31,0,6,523
6920,6920,5781,69512,72,3,62,0,5,196
6921,6921,12052,43184,102,6,81,0,2,376
6922,6922,14082,77200,102,17,91,0,2,734
6923,6923,4334,23904,123,1,67,3,1,590
6924,6924,5191,13651,141,7,32,0,1,676
6925,6925,11250,29505,284,2,70,0,1,1979
6926,6926,8319,49734,69,3,41,0,2,154
6927,6927,8186,20369,105,4,38,0,3,1126
6928,6928,4794,46143,122,15,85,0,1,223
6929,6929,5009,22150,69,20,95,0,4,496
6930,6930,8139,24992,106,24,8,0,3,508
6931,6931,2674,56342,69,12,89,0,1,331
6932,6932,10856,59803,90,21,0,0,2,22
6933,6933,60556,60319,204,35,45,0,2,979
6934,6934,5103,39452,131,6,54,0,1,398
6935,6935,5279,77167,66,15,99,0,3,137
6936,6936,8718,89096,111,1,50,0,3,64
6937,6937,5418,39133,67,25,26,0,3,90
6938,6938,2548,47346,65,6,35,0,1,312
6939,6939,4460,33378,65,24,45,1,4,312
6940,6940,4755,97923,66,27,89,0,3,712
6941,6941,17622,58534,252,31,10,0,3,1814
6942,6942,5994,74284,74,3,5,0,3,268
6943,6943,9267,55808,116,31,4,0,7,551
6944,6944,4592,73604,114,15,89,0,1,184
6945,6945,19454,59853,124,18,79,0,2,570
6946,6946,5433,29629,71,21,51,4,5,228
6947,6947,7288,79494,91,19,30,0,3,396
6948,6948,2814,94304,71,31,41,0,1,182
6949,6949,6240,74189,87,31,9,0,9,712
6950,6950,28421,42803,245,21,56,0,2,889
6951,6951,26113,80409,74,28,72,0,2,262
6952,6952,5221,60445,65,8,53,0,8,279
6953,6953,2759,92296,69,4,65,0,1,331
6954,6954,2863,36706,71,4,45,0,1,435
6955,6955,10831,23202,96,29,59,0,2,460
6956,6956,6893,98856,68,8,72,0,2,326
6957,6957,5635,59325,71,13,75,0,3,229
6958,6958,4639,28358,117,24,37,0,1,84
6959,6959,7425,58042,62,14,88,0,2,161
6960,6960,2542,84495,63,15,61,0,1,302
6961,6961,8428,12180,113,17,62,0,3,675
6962,6962,3756,21234,108,32,49,3,1,718
6963,6963,33288,91541,118,23,3,0,2,51
6964,6964,16963,49560,117,26,33,0,2,561
6965,6965,5170,53219,69,27,48,0,9,331
6966,6966,4376,63774,111,18,63,0,1,60
6967,6967,8714,18951,118,14,64,0,4,566
6968,6968,6317,13792,87,2,3,2,3,620
6969,6969,6886,34615,87,6,73,0,7,417
6970,6970,15102,83464,137,10,92,0,2,32
6971,6971,11727,29879,102,17,0,0,2,500
6972,6972,6222,74270,78,33,2,0,7,122
6973,6973,6307,98023,88,16,28,2,7,422
6974,6974,6366,44368,80,5,72,0,3,384
6975,6975,5407,22555,70,1,62,0,3,336
6976,6976,2483,87492,62,15,69,0,1,264
6977,6977,3360,75216,84,23,39,1,1,65
6978,6978,8429,98796,104,22,32,0,3,499
6979,6979,8709,85185,107,26,91,0,5,166
6980,6980,4347,81412,109,1,29,0,1,344
6981,6981,2113,23906,65,18,37,1,1,468
6982,6982,5437,23339,138,8,31,0,1,666
